,weekly_net_return
2017-09-15,0.02460991835934701
2017-09-22,0.009243186582893735
2017-09-29,0.019269525428850253
2017-10-06,0.01905485780060866
2017-10-13,-0.008672823169933754
2017-10-20,0.005736878243394958
2017-10-27,-0.0056460565200640985
2017-11-03,-0.009677303844864767
2017-11-10,-0.005721684391365088
2017-11-17,0.011289347899214201
2017-11-24,0.014417971536669925
2017-12-01,0.032714983252846074
2017-12-08,-0.02132284261241475
2017-12-15,0.014662053988514312
2017-12-22,0.01592854789954829
2017-12-29,0.002369101173576785
2018-01-05,0.014126390622072466
2018-01-12,0.013128456336754048
2018-01-19,-0.0004984228918932846
2018-01-26,-0.003544673879449291
2018-02-02,-0.05770762682806053
2018-02-09,-0.02326285284702794
2018-02-16,0.033282282938606994
2018-02-23,0.007917234643536166
2018-03-02,-0.02315116740244398
2018-03-09,0.03236095403927653
2018-03-16,-0.008519331082344888
2018-03-23,-0.025823111381374095
2018-03-29,0.001519064984010716
2018-04-06,0.009659607636066153
2018-04-13,0.027463270270242642
2018-04-20,0.006454570848570463
2018-04-27,-0.003516335941191784
2018-05-04,0.005554209860011187
2018-05-11,0.02321297849554871
2018-05-18,0.018617812142643294
2018-05-25,-0.0021800930486587295
2018-06-01,0.018795352212779892
2018-06-08,0.017123756832667588
2018-06-15,-0.0035105178578756476
2018-06-22,0.0099102846417198
2018-06-29,-0.025680656738400375
2018-07-06,0.03731671364128321
2018-07-13,-0.006620285827794907
2018-07-20,0.0014750900739349752
2018-07-27,-0.011413120173803365
2018-08-03,0.004210371053056466
2018-08-10,0.009719634745600315
2018-08-17,0.004440710742258006
2018-08-24,0.027094343978011037
2018-08-31,-0.0070458311377392
2018-09-07,-0.011039763472853173
2018-09-14,0.0020768203336362567
2018-09-21,-0.005328092769714532
2018-09-28,0.0016180912298450324
2018-10-05,-0.03766244878777218
2018-10-12,-0.04681037684085676
2018-10-19,-0.006026687608266792
2018-10-26,-0.03227001135242275
2018-11-02,0.029124710702406433
2018-11-09,-0.0030141454887478566
2018-11-16,-0.02245723597860425
2018-11-23,-0.019132852541484436
2018-11-30,0.0429201854214928
2018-12-07,-0.06478402314490206
2018-12-14,-0.03898651568268144
2018-12-21,-0.0824115098890957
2018-12-28,0.053292769121111735
2019-01-04,0.044743917995413184
2019-01-11,0.032571299715880936
2019-01-18,0.023834651767011095
2019-01-25,-0.0016061753886260851
2019-02-01,0.018522640422615432
2019-02-08,0.0025537818765543115
